Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Cottage_Point_15_Facing,66.13726043701172,70.35899353027344,77.78600311279297,50.797000885009766,66.75642395019531,43.68600082397461,29.10184097290039,0.6209999918937683,0.7294019460678101,0.7621554136276245,0.7598472833633423,0.7792302370071411,0.8256391286849976,0.8273764252662659,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,20.299236297607422,19.461410522460938,72.51597595214844,65.87432861328125,1.6218904256820679,1.8619844913482666,1.6850515604019165,1.7425718307495117
Crowd_Plane_15_Facing,100.36444854736328,52.33373260498047,104.68926239013672,64.23200225830078,104.68926239013672,64.23200225830078,104.68926239013672,1.0,0.4618937373161316,0.5376580953598022,0.4543032944202423,0.4256993532180786,0.5559259057044983,0.5949567556381226,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,283.4047546386719,350.7723083496094,74.25120544433594,87.7052230834961,16.943435668945313,17.813621520996094,1.4308075904846191,1.1881141662597656
Cottage_Point_45_Facing,111.88754272460938,78.78929901123047,116.92826843261719,74.37999725341797,111.7374496459961,71.12899780273438,33.06241226196289,0.8429999947547913,0.8043624758720398,0.8493397235870361,0.7860245704650879,0.8034822940826416,0.8219929933547974,0.8232338428497314,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,15.812848091125488,19.518024444580078,61.314762115478516,65.87432861328125,1.5018888711929321,1.8706860542297363,1.7181057929992676,1.7425718307495117
Sponza_Plane_Parallel_Facing,94.51828002929688,87.94275665283203,98.91476440429688,61.32600021362305,97.7255859375,60.724998474121094,198.1999969482422,0.9950000047683716,0.5272172689437866,0.5381911993026733,0.5141951441764832,0.5100841522216797,0.6211914420127869,0.7218545079231262,28,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,744.2968139648438,768.7596435546875,75.7452163696289,76.22907257080078,38.25623321533203,51.905025482177734,1.4853392839431763,1.4165676832199097
Crowd_Plane_45_Facing,106.79917907714844,56.39370346069336,108.58946990966797,65.60600280761719,108.58946990966797,65.60600280761719,108.58946990966797,1.0,0.5423784255981445,0.5702173113822937,0.4404013752937317,0.4128742814064026,0.5568715929985046,0.6009806394577026,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,173.16763305664063,350.82763671875,46.09543991088867,87.7052230834961,18.160303115844727,17.84821319580078,1.559121012687683,1.1881141662597656
Cottage_Point_Oblique_Facing,74.19920349121094,74.6202392578125,79.18192291259766,50.702999114990234,74.85112762451172,48.06800079345703,13.366665840148926,0.6759999990463257,0.8067858219146729,0.8122261166572571,0.7702035903930664,0.794285774230957,0.8340697884559631,0.8363015055656433,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,17.993017196655273,19.623626708984375,67.46026611328125,65.87432861328125,1.5333913564682007,1.8715850114822388,1.7030105590820313,1.7425718307495117
Crowd_Plane_Oblique_Facing,106.31250762939453,63.78478240966797,107.2306137084961,62.55500030517578,107.18061828613281,62.529998779296875,10.0,0.9950000047683716,0.44413867592811584,0.5548494458198547,0.5020788311958313,0.46855056285858154,0.5608546137809753,0.6097735166549683,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,289.5288391113281,350.9399108886719,73.11338806152344,87.7052230834961,18.924898147583008,17.81707191467285,1.430044174194336,1.1881141662597656
Random100_Plane_45_Facing,21.50472068786621,21.376842498779297,41.8787727355957,22.757999420166016,21.58039665222168,11.829000473022461,22.65446662902832,0.10400000214576721,0.39134934544563293,0.4429785907268524,0.4170787036418915,0.4169241189956665,0.4169241189956665,0.4169241189956665,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.3283999264240265,0.5794998407363892,39.09090805053711,77.1919174194336,0.03029998019337654,0.032599981874227524,1.1010100841522217,1.0
Random100_Plane_Parallel_Facing,14.021272659301758,20.709514617919922,29.52326011657715,16.274999618530273,13.9352445602417,7.934999942779541,18.75816535949707,0.16899999976158142,0.1272767335176468,0.14626337587833405,0.19520631432533264,0.19520631432533264,0.19520631432533264,0.19520631432533264,8,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.42849987745285034,0.5518996715545654,55.050506591796875,77.1919174194336,0.015599985606968403,0.02899998053908348,1.0,1.0
Random100_Plane_15_Facing,17.442604064941406,20.79538345336914,35.01125717163086,19.117000579833984,17.45564842224121,9.670000076293945,20.109548568725586,0.12700000405311584,0.3151935338973999,0.37115147709846497,0.3703460991382599,0.3714831471443176,0.3714831471443176,0.3714831471443176,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.45959988236427307,0.556999683380127,56.101009368896484,77.1919174194336,0.023499978706240654,0.02809998206794262,1.0,1.0
Random100_Plane_Oblique_Facing,24.29115104675293,20.709514617919922,43.204368591308594,23.36199951171875,24.029579162597656,13.027000427246094,21.37661361694336,0.10300000011920929,0.5015238523483276,0.5438470244407654,0.5158576965332031,0.5158576965332031,0.5158576965332031,0.5158576965332031,8,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.3938998878002167,0.5442996025085449,55.050506591796875,77.1919174194336,0.023599980399012566,0.026999983936548233,1.0,1.0
Random1000_Plane_Oblique_Facing,104.8729248046875,71.12529754638672,132.3511505126953,77.4540023803711,103.91645050048828,61.22200012207031,61.68064498901367,0.5389999747276306,0.5516595244407654,0.6558569073677063,0.6179584860801697,0.6011888384819031,0.6023467779159546,0.6023467779159546,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.305100440979004,6.131091594696045,58.94294357299805,85.61561584472656,0.2569020390510559,0.2724015414714813,1.0740740299224854,1.0020020008087158
Sponza_Plane_15_Facing,137.6827392578125,90.69469451904297,146.47454833984375,88.81300354003906,145.19735717773438,88.16699981689453,182.4571533203125,0.9929999709129333,0.5305402278900146,0.6098777055740356,0.5309537053108215,0.5030642747879028,0.588655948638916,0.6864698529243469,28,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,710.1549072265625,777.1632690429688,75.68709564208984,76.22907257080078,44.07444763183594,52.878963470458984,1.4830756187438965,1.4165676832199097
Sponza_Plane_45_Facing,215.2887420654297,148.45758056640625,197.68724060058594,130.88800048828125,196.2228240966797,130.1179962158203,27.118518829345703,0.9459999799728394,0.5440341234207153,0.5889965295791626,0.48862430453300476,0.4671333432197571,0.5529770851135254,0.6185697913169861,31,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,393.8091735839844,770.652587890625,49.0864372253418,76.22907257080078,45.48061752319336,52.33808898925781,1.8318984508514404,1.4165676832199097
Sponza_Plane_Oblique_Facing,193.09519958496094,98.4162826538086,196.90774536132813,118.00199890136719,196.3329315185547,117.69300079345703,44.21538543701172,0.9869999885559082,0.5459074974060059,0.6907479166984558,0.6250285506248474,0.5857106447219849,0.6210736036300659,0.6871446967124939,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,529.2357177734375,778.8981323242188,75.44295501708984,76.22907257080078,35.85746383666992,53.12557601928711,1.4899134635925293,1.4165676832199097
Wood_Point_Oblique_Facing,68.7619400024414,83.62673950195313,87.43157196044922,56.23899841308594,78.30662536621094,50.97600173950195,20.221342086791992,0.5410000085830688,0.7224537134170532,0.807708740234375,0.7458279132843018,0.775150716304779,0.8191187977790833,0.8257206678390503,22,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,33.39907455444336,32.474552154541016,69.82714080810547,66.06138610839844,2.6191978454589844,2.7633321285247803,1.6045535802841187,1.545454502105713
