Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Random1000_Point_45_Standard,80.22444915771484,69.58846282958984,119.13069152832031,69.43399810791016,90.73640441894531,53.33000183105469,88.97637939453125,56.4500617980957,0.4970000088214874,0.5890976190567017,0.6673121452331543,0.616649329662323,0.5964153409004211,0.5965449810028076,0.5965449810028076,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.279597282409668,43.241241455078125,0.28980115056037903,1.0920920372009277
CottageWalls_Point_Parallel_Standard,98.32760620117188,51.92352294921875,108.34745025634766,68.49700164794922,99.8662338256836,62.90299987792969,97.91381072998047,59.726749420166016,0.8579999804496765,0.5223289132118225,0.7903060913085938,0.6494579315185547,0.660204291343689,0.7129403948783875,0.7186586260795593,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,23.110626220703125,57.163307189941406,2.5133817195892334,1.8300350904464722
Wood_Point_15_Standard,105.52266693115234,96.2122802734375,115.98491668701172,72.31800079345703,103.9776611328125,65.2979965209961,80.55992126464844,26.56459617614746,0.5479999780654907,0.9736194610595703,0.8691112995147705,0.7589768171310425,0.7668108344078064,0.7957438230514526,0.8000122308731079,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,25.922849655151367,50.35608673095703,3.1009938716888428,1.7618203163146973
Wood_Point_Oblique_Standard,91.71392822265625,96.2122802734375,115.9985122680664,73.26599884033203,105.67311096191406,67.09200286865234,83.63795471191406,23.3898868560791,0.5450000166893005,0.8967979550361633,0.8699795007705688,0.7573922276496887,0.7567001581192017,0.7895916104316711,0.7968659400939941,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,25.77733612060547,50.35608673095703,3.105288028717041,1.7618203163146973
Random100_Point_Oblique_Standard,25.509212493896484,19.07326889038086,46.465538024902344,25.148000717163086,26.072420120239258,14.003999710083008,25.00955581665039,23.772668838500977,0.1289999932050705,0.5369738936424255,0.5771728157997131,0.536984920501709,0.5369802713394165,0.5369802713394165,0.5369802713394165,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.4243999719619751,55.53535461425781,0.02969997748732567,1.0303030014038086
SuzannePointParallel_Standard,50.01190948486328,39.73418426513672,56.85759353637695,35.854000091552734,48.8931999206543,31.3439998626709,48.168399810791016,18.695775985717773,0.5740000009536743,0.43104273080825806,0.5311800837516785,0.5526366233825684,0.5858256220817566,0.5969486236572266,0.5969486236572266,15,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.5621986389160156,49.46472930908203,0.36280012130737305,1.476141095161438
SuzannePoint45_Standard,49.73047637939453,39.73418426513672,55.488372802734375,34.474998474121094,47.68115997314453,30.06599998474121,47.676361083984375,15.100968360900879,0.4830000102519989,0.4935462176799774,0.5321471095085144,0.5533402562141418,0.583444356918335,0.5921986699104309,0.5921986699104309,15,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.684194564819336,49.46472930908203,0.3635997474193573,1.476141095161438
Cottage_Point_Oblique_Standard,64.31196594238281,59.323455810546875,70.43875885009766,45.1879997253418,66.491943359375,42.632999420166016,64.19518280029297,13.00246810913086,0.6759999990463257,0.7686697840690613,0.7796605825424194,0.7565509676933289,0.7773112654685974,0.8128957748413086,0.8165034055709839,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,16.95575523376465,55.83842849731445,2.0085794925689697,1.8493661880493164
CottageWalls_Point_15_Standard,95.50944519042969,52.552730560302734,102.99224090576172,64.77200317382813,97.34021759033203,61.07500076293945,93.87861633300781,58.26802444458008,0.902999997138977,0.5740602612495422,0.766765832901001,0.6350887417793274,0.6503788828849792,0.7036814093589783,0.7105132341384888,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,23.793445587158203,57.234283447265625,2.5842814445495605,1.8287646770477295
CottageWalls_Point_45_Standard,127.32662963867188,49.78400421142578,129.10987854003906,80.18599700927734,129.10987854003906,80.18599700927734,134.4271697998047,129.10987854003906,1.0,0.6778358817100525,0.7881269454956055,0.7113341093063354,0.6842681169509888,0.7196552753448486,0.7254360318183899,24,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,22.388961791992188,57.79880142211914,2.4410810470581055,1.8381927013397217
CottageWalls_Point_Oblique_Standard,100.38206481933594,53.71903991699219,103.25210571289063,63.94300079345703,103.39106750488281,63.70199966430664,98.82852172851563,22.235294342041016,0.9879999756813049,0.6295783519744873,0.7654389142990112,0.6963602900505066,0.6925085186958313,0.7280829548835754,0.7340461015701294,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,20.929523468017578,56.51569747924805,2.3425800800323486,1.8339072465896606
Random100_Point_45_Standard,19.236970901489258,19.07326889038086,36.97164535522461,20.023000717163086,20.07281494140625,10.923999786376953,19.494823455810547,18.67275619506836,0.0949999988079071,0.435236394405365,0.4869961142539978,0.45078492164611816,0.45072320103645325,0.45072320103645325,0.45072320103645325,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.4271000027656555,55.53535461425781,0.06700003892183304,1.0303030014038086
Random100_Point_Parallel_Standard,19.173036575317383,19.07326889038086,35.50325393676758,19.327999114990234,19.472816467285156,10.637999534606934,18.49482536315918,17.971357345581055,0.1080000028014183,0.2967682480812073,0.4782209098339081,0.4305306375026703,0.43065762519836426,0.43065762519836426,0.43065762519836426,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.41489991545677185,55.53535461425781,0.025799984112381935,1.0303030014038086
Crowd_Point_15_Standard,37.29958724975586,59.38419723510742,65.04226684570313,36.83100128173828,60.042720794677734,34.297000885009766,52.41151809692383,9.528436660766602,0.4690000116825104,0.6720943450927734,0.6731945276260376,0.5537059903144836,0.5053675174713135,0.6344510912895203,0.705035388469696,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,207.03614807128906,48.376121520996094,21.819154739379883,1.4666893482208252
Random100_Point_15_Standard,19.499553680419922,19.07326889038086,37.19441223144531,20.104999542236328,20.494400024414063,11.118000030517578,19.24040985107422,18.555599212646484,0.10000000149011612,0.3697440028190613,0.5082079768180847,0.4624394178390503,0.46248140931129456,0.46248140931129456,0.46248140931129456,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.4428000748157501,55.53535461425781,0.026599982753396034,1.0303030014038086
Crowd_Point_45_Standard,20.934741973876953,59.38419723510742,37.989219665527344,21.479000091552734,35.814842224121094,20.388999938964844,31.432462692260742,3.1836016178131104,0.31700000166893005,0.7200217843055725,0.7200217843055725,0.5645092725753784,0.5296213030815125,0.6973332166671753,0.7870458364486694,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,206.51634216308594,48.376121520996094,21.66910743713379,1.4666893482208252
Random1000_Point_Oblique_Standard,120.08013153076172,68.59461975097656,152.72607421875,90.0199966430664,124.60792541503906,73.0999984741211,122.75562286376953,81.47395324707031,0.6359999775886536,0.6978425979614258,0.7631260752677917,0.6550397872924805,0.6236430406570435,0.6241319179534912,0.6241319179534912,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.249500036239624,43.056678771972656,0.2888011336326599,1.0921052694320679
