Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Random100_Plane_45_Full,20.549531936645508,30.56670379638672,41.06477737426758,22.35099983215332,20.766408920288086,11.42199993133545,23.334379196166992,22.65446662902832,0.10400000214576721,0.38040220737457275,0.4413326382637024,0.43558022379875183,0.4354487657546997,0.4354487657546997,0.4354487657546997,10,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.980001449584961,29.515151977539063,0.024399979040026665,1.121212124824524
Random100_Plane_Parallel_Full,13.039352416992188,21.869691848754883,28.55325698852539,15.789999961853027,12.965242385864258,7.449999809265137,19.749208450317383,18.75816535949707,0.16899999976158142,0.09282638877630234,0.11077777296304703,0.1710001677274704,0.17168305814266205,0.17168305814266205,0.17168305814266205,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,10.579297065734863,67.63636016845703,0.02049998566508293,1.8181818723678589
Random100_Plane_15_Full,16.153583526611328,24.09259796142578,33.759281158447266,18.490999221801758,16.203662872314453,9.043999671936035,20.813610076904297,20.109548568725586,0.12700000405311584,0.24324999749660492,0.2753283381462097,0.2905791103839874,0.2913283407688141,0.2913283407688141,0.2913283407688141,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,11.749802589416504,52.66666793823242,0.021899979561567307,1.5151515007019043
Random100_Plane_Oblique_Full,22.729541778564453,19.202402114868164,41.61239242553711,22.56599998474121,22.437589645385742,12.230999946594238,22.59758949279785,21.37661361694336,0.10300000011920929,0.43048155307769775,0.46942412853240967,0.45133060216903687,0.4517875909805298,0.4517875909805298,0.4517875909805298,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,13.977099418640137,63.41414260864258,0.027799980714917183,1.4343434572219849
Random1000_Plane_Oblique_Full,129.211669921875,86.90989685058594,156.15724182128906,89.35700225830078,127.72247314453125,73.125,101.48645782470703,61.68064498901367,0.5389999747276306,0.6355372071266174,0.720265805721283,0.6783792972564697,0.6225531697273254,0.6221685409545898,0.6221685409545898,14,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,146.25299072265625,73.35140228271484,0.3101015090942383,1.9779115915298462
Wood_Plane_Parallel_Standard,131.564208984375,75.69393920898438,146.93991088867188,95.24800109863281,123.76946258544922,80.75800323486328,121.3070297241211,75.4736328125,0.7360000014305115,0.6631935238838196,0.6855142712593079,0.6823108196258545,0.7620133757591248,0.8187993168830872,0.8209196925163269,24,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,24.64870262145996,49.85045623779297,3.0549752712249756,1.7768996953964233
Random1000_Plane_45_Standard,101.28425598144531,69.58846282958984,128.16114807128906,75.45700073242188,102.24561309814453,60.50699996948242,100.5016098022461,68.92445373535156,0.6240000128746033,0.5313113927841187,0.6171773076057434,0.5690625905990601,0.5565216541290283,0.5568013191223145,0.5568013191223145,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.2652978897094727,43.241241455078125,0.29410088062286377,1.0920920372009277
Wood_Plane_15_Standard,146.0179901123047,104.829345703125,162.84228515625,102.90799713134766,149.03179931640625,94.64800262451172,118.67491912841797,40.980403900146484,0.6629999876022339,0.7880445718765259,0.8047723174095154,0.7613818049430847,0.7830153107643127,0.8024923801422119,0.8041194081306458,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,23.9521484375,48.45079803466797,3.0295794010162354,1.7639544010162354
Random1000_Plane_15_Standard,93.4355697631836,69.58846282958984,113.0459976196289,66.6520004272461,92.68799591064453,54.96099853515625,90.79200744628906,58.668582916259766,0.652999997138977,0.562444806098938,0.629967451095581,0.5670098662376404,0.5486973524093628,0.5490087270736694,0.5490087270736694,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.264601469039917,43.241241455078125,0.2922009527683258,1.0920920372009277
Wood_Plane_45_Standard,170.10874938964844,105.11273193359375,180.29864501953125,114.74099731445313,166.65052795410156,106.69100189208984,135.04568481445313,43.326969146728516,0.6850000023841858,0.8258138298988342,0.8263716101646423,0.7478868365287781,0.7715028524398804,0.7969532012939453,0.7983378171920776,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,22.27754783630371,48.65782928466797,2.8692784309387207,1.782523274421692
Wood_Plane_Oblique_Standard,142.61920166015625,103.99395751953125,156.31640625,98.68900299072266,146.04481506347656,92.64600372314453,111.73389434814453,34.818973541259766,0.7049999833106995,0.8298895955085754,0.825988233089447,0.750698983669281,0.7582666277885437,0.7891470789909363,0.7948334813117981,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,25.26978302001953,49.80601119995117,3.0982868671417236,1.758256435394287
SuzannePlaneParallel_Standard,46.068382263183594,42.54072570800781,51.0872688293457,32.37099838256836,45.962066650390625,29.527000427246094,45.360050201416016,15.163313865661621,0.6620000004768372,0.465574711561203,0.4979397654533386,0.5344516038894653,0.5859506726264954,0.5943025946617126,0.5943025946617126,14,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.1700007915496826,50.0692138671875,0.3333999812602997,1.489260196685791
SuzannePlane15_Standard,53.47868347167969,39.76328659057617,58.34040832519531,36.696998596191406,51.99039840698242,33.137001037597656,51.634002685546875,17.069894790649414,0.628000020980835,0.48129233717918396,0.5461347103118896,0.5491331815719604,0.5819350481033325,0.5900086164474487,0.5900086164474487,16,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.3836963176727295,48.42424392700195,0.35699981451034546,1.4632034301757813
Random1000_Plane_Parallel_Standard,92.822265625,69.58846282958984,108.13838195800781,63.9630012512207,92.60441589355469,55.0620002746582,90.90643310546875,78.06031799316406,0.8009999990463257,0.5677525997161865,0.6376760601997375,0.5567906498908997,0.5308196544647217,0.5313959717750549,0.5313959717750549,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.2329986095428467,43.241241455078125,0.29520121216773987,1.0920920372009277
